title,company,url,text
Senior UI Software Engineer,Proofpoint,https://ca.indeed.com/rc/clk?jk=e140b1e149a579dc&fccid=69c7d55b78dc7424&vjs=3,"Work with UX designers and product owners to define and refine the requirements of features and issues    Work with scrum master, technical leaders, and manager to ensure design meets product requirements, and resolving technical constraints while ensuring timely delivery of product efforts    Practice Agile/Scrum process by participating daily scrum, retrospective, planning, and demo    Continuously seeking improvements of product and development process    Providing technical expertise to support/sustaining teams to resolve critical production issues    Ensure high quality of code by practicing continuous integration with unit test, source control, and integrate build process    Research and implement new technologies into the development practices    Minimum 5 years of industry experience delivering production software with demonstrated technical expertise in a JavaScript framework (Angular, Ember.JS, React, etc)    Solid understanding of HTML, CSS and experience with SASS or LESS    Strong skills in JavaScript, including ES6 standards    Expertise writing testable UI and experience creating Unit/Integration/Acceptance tests for the UI    Excellent analytical and troubleshooting skills to resolve complex issues and find an effective solution    Ability to dive into documentation of a new process or framework and bring an understanding back to the team    Self-starter with strong interpersonal and communication skills. Able to communicate technical solution and design well to different stakeholders    Ability to define REST API requirements    Ability to work efficiently under pressure and manage multiple assignments    University degree in Computer Science, Computer Engineering, or equivalent    Experience using Ember.JS    Experience with Ruby on Rails  and  Javascript together    Experience working JSON API "
FullStack Software Developer,GateThree Inc,https://ca.indeed.com/rc/clk?jk=99a7456879d6d789&fccid=76e42e436487a740&vjs=3," Design and build modern front-end UI/UX applications in a javascript framework like React/Redux or Angular    Build API gateway to interact with microservices/APIs    Build front-end application with Test Driven Development (i.e., TDD) approach, and ensure unit test, integration test, as well as end-2-end test, are automated    Deploy and monitor the microservices in a platform like cloud foundry or Kubernetes clusters hosted on AWS    Work with DevOps team to create and refine the CICD pipeline    Collaborate with UX designers, product owners and scrum masters to prioritize value delivery in an agile environment and to define standards, patterns and best practices to ensure quality and velocity    Development Experience with popular front-end Javascript frameworks like React/Redux, Angular, or Ember and a deep understanding of HTML5    Development Experience in RESTful API implementation using frameworks like NodeJS with languages like Javascript or Typescript.    Experience with tools for client-side application development like Jest, Jasmine, Mocha, TDD, BDD etc.    A creative and analytical thinker who is self-driven and capable of working in a fast-paced environment with excellent interpersonal and highly developed communication skills (verbal and written)    4 years experience in a similar role is a must."
Front End Platform Engineer,Maropost,https://ca.indeed.com/rc/clk?jk=6b830b05ee91c0ec&fccid=8da401461eae8c93&vjs=3,"Become the technical force behind Maropost's Marketing and Commerce Product platforms.   Drive what emerging technologies will be used throughout the website   Set best practices for the development team and eventually mentor junior web developers   Develop best practices for website security accessibility and web standards   Collaborate with key decision makers, product marketers, content writers, and designers to provide a functional and high-performing website   Ensure testing and tracking is a key component to the website, emphasizing performance and analytics.   Work with our production team in Chandigarh, India to ensure the best user experience with our products   Requirements : 3-5 years in coding for the front end   Extensive proficiency with writing modern HTML and CSS   Exceptional skill with JavaScript and the DOM   Experience with component based JavaScript frameworks such as React, Angular or Vuejs?   Experience with CSS UI frameworks such as Bootstrap, Material Design or Bulma   Writing Unit and End to End tests for your code, we use Cypress and Jest   Familiarity with Application containerization, such as Docker   Be a go to expert with all things Git.   Specialize in building elegant and responsive Front End user interfaces.   Write cross-browser and cross-device code   Define and communicate best practices for front end engineering, such as coding conventions and best practices.   Ensure the technical feasibility of UI/UX designs   Work with design team to help build an amazing user experience   Use expertise and creativity to find best solutions for development and execution   Interest in emerging technologies and best practices in B2B tech marketing"
SOFTWARE DEVELOPER,Archon Systems,https://ca.indeed.com/rc/clk?jk=9f8d963d3c9adff1&fccid=281cdb07f92ed8b1&vjs=3,"Develop new features for our web (React), Android, and iOS apps (React Native), along with our RESTful API servers (C# ASP .NET Core)   Use modern technology, including Typescript 3.3, React 16.8, and C# 7.3   Collaborate with our UI/UX and visual designers to craft the best user experience    Initiate your own ideas and projects to help us grow    3+ years of software application development experience   Top-notch ability to write high-quality code quickly   Experience with Javascript/Typescript   Knowledge of React.js and Redux   Experience with C# or similar strongly typed language   Experience with SQL   Using Git as version control   Experience interacting with a REST API   Responsive web design   Advanced CSS (Flexbox, media queries, etc.)   Experience with serverless architectures   Knowledge of Node.js and Webpack   Knowledge of web hosting with cloud providers like Azure   Experience with React Native   Experience with hosting on Microsoft Azure   Good design sense and ability to translate design comps into working code   Open-source or recreational coding projects, particularly websites, web apps or mobile apps   A passion for web/mobile design or UX   Awards and contests   Experience with business systems (accounting, inventory, CRM, etc.)   Close experience with small businesses   http://bit.ly/archon-software-developer-may-2019"
"Mobile Engineer, Level 4",K12,https://ca.indeed.com/rc/clk?jk=22c3169c11b81c03&fccid=047b62455c008da3&vjs=3,"Act as primary developer for K12’s mobile applications     Work with K12 User Experience Designers to design and build easy to use and engaging mobile experiences for our K12 students, families, and teachers     Contribute at a high level to architecture discussion on UI and mobile development     Provide training and guidance to engineers moving into mobile development     Do you communicate well?     Can you build customer confidence?     Are you able to tackle problems and take independent action?     Is your manner honest and straightforward?     Are you able to prioritize and meet deadlines?     Do you value others' opinions?   Three (3) years as a technical lead building mobile apps    Three (3) years experience with Angular    One (1) year of experience building on the Ionic Framework    Three (3) years experience developing web applications using a frameworks such as Angular    Three (3) years working on and/or leading Agile teams    Bachelor's degree in Computer Science/Engineering or related field    Experience working with and tuning high volume mobile applications    Understanding of UI/UX principals and best practices    Understand security best practices for mobile app development    Experience with app store submission and distribution as well as beta deployments    Ability and desire to thrive in a proactive, high-pressure environment    Demonstrable ability to deliver projects on time, with high quality, and within budget    Experience integrating with RESTful API backends    Ability to clearly write technical specifications and strong estimating and planning skills    Able to effectively communicate across teams and roles    Experience with object oriented design and design patterns    About us    K12 Produces Results    Kudos and Honors    thinkTANK12    Limitless Learning "
"Senior Manager, User Experience",Canopy Growth Corporation,https://ca.indeed.com/rc/clk?jk=c00cdc08bb997e7c&fccid=7da7c33a78f90d65&vjs=3,"Lead UX/UI Design process with a view to translating business objectives into user goals and behaviors through creative interaction and design solutions   Create a culture of disciplined innovation through a process of testing and learning that supports innovation and brings proven winners to market   Be the advocate for the customer, ensuring user-centered design (UCD) practices are applied to ensure optimal product design for target audiences   Effectively think through and communicate ideas/designs via journey maps, user flows, wireframes, prototypes and other artifacts   Guide design research activities to define customer pain points and map out ideal experiences   Continuously refine and test the product to improve its usability and value proposition   Participate in and initiate consumer journey and design review sessions with key stakeholders, gaining consensus and approval on design artifacts   Work in a cross-functional agile team (alongside Product Managers, UI/UX designers, Digital Insights, Creative, Project Management and Developers) to build experiences that deliver consumer value and conversion   Build our UX process, champion an innovative and iterative mindset   Manage and mentor a team of UX specialists   Other duties as assigned   10+ years in a UX/UI strategy and design   Working knowledge of Adobe Experience Manager and Target   People management experience   Experience with a wide range of design tools (Sketch, InVision, Zeplin, Axure, and presentation software)   Desire to lead the entire UCD process using methods like sketching, storyboarding, diagramming, wireframing, and prototyping, and usability testing for screen-based products   Excellent communication skills to explain and sell conceptual ideas and design rationale   Experience working in an agile environment   Working knowledge of interaction design and information architecture   Strong presentation and problem-solving skills   BA/BS degree in Design (e.g., interaction, visual communications, product, industrial) or a related field or equivalent experience   An exceptional eye for detail and passion for quality evidenced by portfolio with work samples"
Junior Front-End Web Developer,ONR,https://ca.indeed.com/rc/clk?jk=f83ecb6c943daf60&fccid=4dfe9a90796f754c&vjs=3,"Ensure the technical feasibility of UI/UX designs   Create and maintain HTML/CSS/JS templates for web-based applications   Integrate applications with APIs and web-based protocols (AJAX/JSON)   Assure that all user input is validated before submitting to back-end   Build reusable code and libraries for future use   Optimize application for maximum speed and scalability   Work  with a skilled development team   Contribute to the design process with ideas   Degree in Computer Science, Computer Engineering or equivalent   1-3  years  working experience with HTML5, CSS3, JavaScript, jQuery, Twitter Bootstrap Framework and Responsive Web Design techniques (grid systems, CSS media queries, JavaScript DOM manipulation, etc.)   Experience with CMS (e.g. WordPress), and development tools (e.g. Adobe DreamWeaver or Microsoft Visual Studio)   Experience with cross-browser compatibility issues and ways to  work  around them   Problem-solver with a high attention to detail   Ability to establish priorities,  work  independently, and proceed with objectives without supervision   Able to  work  in a fast-paced environment   Strong communication skills   Focus on user interfaces and user-centered design principles   Experience with visual software tools like Adobe Illustrator, InDesign or Photoshop   Experience with ASP.NET framework   Experience with SQL databases and querying server-side data   Interested in the world of data analytics, big data, decision sciences and data visualization"
Full Stack Developer,GryphTech,https://ca.indeed.com/company/GryphTech/jobs/Full-Stack-Developer-dce4325d793af6d6?fccid=c0023e3d031a4022&vjs=3,"Design and develop front-end web application in AngularJS   Aim for best practice, defect-free programming, create and maintain quality code, provide support during testing cycles and post-production deployment, engage in peer code reviews   Identify UX/UI issues and maintain processes that address and resolve them, (and be sure to communicate/alert stakeholders as needed)   Configure and develop custom components with technology partners (analysts, developers, designers etc.) to meet requirements and goals   Ensure applications are free of common coding UI/UX mistakes (and follow standard UI/UX practices).   Complete unit and integration testing per standards and design specs   Demonstrate high level of productivity and strong ownership   Communicate effectively both inside and outside the team to achieve results and build strong relationships   Develop a good understanding of the company’s products and customer’s needs   Excellent communication and interpersonal skills – ability to establish strong relationship with cross-functional teams and our business partners   Ability to manage ambiguity, uncertainty and changing priorities   Excellent written and oral communication skills   Strong team collaboration skills   Self-motivated and able to work independently   3-5 years of experience in Angular (update Angular to AngularJS)   3-5 years of experience in Entity Framework   3-5 years of experience with Bootstrap / CSS design   3-5 years of experience in Asp.NET MVC and WebForms   3-5 years of experience client-side Web Frameworks like JavaScript, JQuery, JQueryUI, AJAX, JSON.   3-5 years of solid hands-on .Net Framework, C#, SQL Server.   Experience with MS Visual Studio   Solid understanding of SDLC.   Readiness and motivation to address and resolve highly complex and multifaceted development-related issues, often independently.   Commitment to and belief in the quality of your deliverables   Experience in the Real Estate Technology industry   Experience with Software-as-a-Service solutions   Experience with SEO and Lead Generation Techniques   Flexible work hours   Casual dress   Sponsored gym membership (50% off)   Health and Dental plan and Company matched RRSP plan   Additional Company days off provided during summer   Breakfast is served in the office every Friday!   Modern and open work space with a great lunch room and lots of natural light   Social Committee to plan fantastic office & corporate events, team outings, Summer BBQ lunches etc.   In office game areas and free parking   .net: 1 year (Preferred)   ReactJS: 1 year (Preferred)   AngularJS: 1 year (Preferred)   English (Preferred)   French (Preferred)"
Senior Frontend Developer,Backbase,https://ca.indeed.com/rc/clk?jk=a60d106c9cc0e374&fccid=785d678bdb666ef9&vjs=3,
Front End Engineer,"AMZN CAN Fulfillment Svcs, ULC",https://ca.indeed.com/rc/clk?jk=ec3c77c46bf8705f&fccid=fe2d21eef233e94a&vjs=3,"Experience with object-oriented design   2+ years of professional non-internship experience with front end, web or mobile software development using JavaScript, HTML and CSS   Minimum achievement of a B.S. degree in Computer Science or a related field; or equivalent experience (based on 3 years of relevant work experience for every 1 year of education)   3+ years professional experience in software development   Computer Science fundamentals in data structures, algorithm design, problem solving, and complexity analysis   Skilled in developing rich front-end applications with HTML, CSS, JS and can enable rapid-prototype development.   Experience building scalable front-end infrastructure software or distributed systems for commercial online services.   Exposure to Front-end libraries/framework - primarily React.   Experienced with UI Test Automation frameworks.   Master’s/PhD in Computer Science or related field or equivalent experience.   Proven experience working with Cloud / Amazon Web Services (AWS) products   Agile awesomeness   Familiarity with the online advertising or e-commerce industry   Demonstrated leadership abilities in an engineering environment in driving operational excellence and best practices including coding standards, code reviews, continuous deployments, testing and operations.   Experience in communicating with users, UX designers, and product management to collect requirements, describe software product features, and derive technical designs and product strategy.   Able to solve difficult software and UX problems with some ambiguity. Pushes for information to avoid solving the wrong problem and mitigate UI risks early in the process to avoid feature delays. Can decompose a problem into clear software and UX design actions.   Ability to articulate the risks and benefits of depending on front-end libraries, frameworks, and tool-sets."
Full Stack Web Developer,Movellus,https://ca.indeed.com/rc/clk?jk=536942b9d51ebf1c&fccid=3ae5ff10067e2349&vjs=3,"You will help design and implement the customer facing enterprise web application that will disrupt the way the entire semiconductor industry works.   Develop supporting microservices.   You will be part of a small team with a large amount of ownership and responsibility.   Producing elegant and efficient code that’s free from double new-lines.   Help to further develop project scope and requirements.   Be responsible for product deadlines, prioritizing tasks and achieving milestones.   Multi-region deployment of software and distributed architecture that has served live traffic from users.   Extensive experience with Javascript and frameworks such as AngularJS, Polymer, or React with an understanding of modern web development practices.   A strong understanding of Python, Node.js, npm and Redux.   Knowledge of different types of database technologies and when to use them.   A strong understanding of how to write proper unit and integration tests, and their automation.   Experience interfacing with RESTful interfaces.   Comfortable with decentralized source control software using Git and team code reviews.   Trained on Agile methodology.   You’ve previously worked alongside a UI/UX designer.   LitElement, Firestore   Comfortable managing AWS, Google Cloud infrastructure with Terraform.   Open-source community involvement."
Front-End Software Engineer,AudienceView,https://ca.indeed.com/rc/clk?jk=ee7613cab8f30e9e&fccid=cbcf7be9d9097e35&vjs=3,"Design and build UI features that deliver a consistent, repeatable and superior customer experience.   Write clean, concise, readable code that follows common design patterns and principles.   Innovate front-end features primarily within React Redux.   Keep ahead of the latest and emerging technologies.   Consider accessibility, user experience, ethics in design and quality of data when implementing code.   Use of profiling tools to monitor performance.   Contribute ideas, share experiences, solicit feedback and offer critiques.   Maintain our brand guidelines.   Help create and maintain a positive, inclusive and accepting work environment.   Manage time and multiple, competing priorities.   Self-start to deliver on deadlines.   Deliver quality products, perform peer code reviews and support the team.   Review design specs, while exchanging constructive feedback with your peers and stakeholders.   Participate in daily scrum meetings, and deliver features on time as a team.   Maintain coding standards and practices.   Collaborate with coworkers from design, engineering, product, project, QA and content teams.   Translate business requirements into technical design specifications that work well with established architecture. Understand how software is used in the field and learn how the business functions. Apply this understanding in writing software that delivers business value and a competitive edge.   Create and update documentation on user and technical manuals to reflect UI changes, test plans and other documentation as needed.   Learn new technologies and report on them as needed to help challenge the architecture.   Solve complex programming challenges - front-end, middle-tier and back-end.   Minimum 3-5 years UI/UX and worked on high-volume commercial grade, consumer-facing e-commerce solutions.   BSc. or equivalent in computer science or related fields.   Front-end skills including HTML5, CSS, SASS, jQuery, AJAX, JSON, JSP, ASP, JavaScript, TypeScript.   Experience in functional programming and experience in React, Redux, ECMAScript 2015 and familiarity Node.js.   Experience interfacing with API layer.   Knowledge of SEO principles.   Excellent knowledge of troubleshooting and debugging practices and techniques.   Commanding knowledge of UI component life cycles, rendering and performance.   An understanding of code performance and network performance in a Web environment and the ability to write performant code.   A passion for writing easy-to-understand, maintainable and testable code.   The understanding and ability to explain the core principles of clean code.   The ability to communicate complex ideas clearly, and to listen carefully to the needs and experiences of others, whether stakeholder or coworkers.   Pride in your work and ownership of its impact on the company’s success.   Demonstrable problem-solving skills.   Excellent written and verbal communication skills.   AWS and/or shell scripting experience is a plus   Mobile development experience such as ReactNative, Objective-C, Ionic is a plus   AudienceView is the leading provider of e-commerce solutions to some of the world’s biggest ticket resellers and venues who are shaping the future of ticket sales and event promotions.   Specialized in end-to-end e-commerce ticketing and event CRM across multiple markets.   Company repositioning for rapid paced growth ensuring great career opportunities for motivated professionals.   Located in the heart of downtown Toronto a respected hub of the Toronto tech community.   Full kitchen with free fruit, coffee.   Bagel and muffin day every Wednesday.   Competitive salary with performance review and personal growth.   Excellent benefits.   Flexible hours and work remote opportunities.   Employee social lounge and dynamic Social Events team.   Partner with Customers who are leaders in online ticketing sales around the world.   Exciting customer markets in Sports, Performing Arts, Concerts and Education."
Software Development Engineer - Alexa Mobile,"AMZN CAN Fulfillment Svcs, ULC",https://ca.indeed.com/rc/clk?jk=8324346e5044ec5f&fccid=fe2d21eef233e94a&vjs=3,"Bachelor's Degree in Computer Science or related field   3+ years of application development experience on iOS or Android   Knowledge of Computer Science fundamentals (object-oriented design, algorithm design, data structures, problem solving, and complexity analysis)   Experience with at least one modern programming language (Java, Javascript, C/C++, C#, Swift, React Native)   Mobile application software development, design and prototyping.   Contribute best-in-class programming skills to develop highly innovative, consumer-facing iOS or Android apps.   Writing clean, maintainable code and performing peer code-reviews.   Work with other team members to investigate design approaches, prototype new technology and evaluate technical feasibility   Work in an Agile/Scrum environment to deliver high quality software against aggressive schedules   Establish architectural principles, select design patterns and then mentor team members   Work closely with product and design teams to customize the Alexa experience on mobile devices   Implement custom native and React Native user interfaces using the latest iOS or Android programming techniques   Analyze and optimize UI and back-end application code for efficiency and performance   Ideal candidates must be innovative, creative, flexible and be passionate about building great UX experiences   Experience in native mobile development for IOS or Android is highly desirable, as is fluency with Objective C, Swift, Java, Javascript   Working knowledge of React Native is desirable   Proficiency in front-end coding and design   Demonstrated ability to mentor other software developers to maintain architectural vision and software quality   Self-motivated with the ability to design and write high-performance, reliable, and maintainable code   Excellence in technical communications with both technical and non-technical peers   Strong desire to improve our customer's communication experience   Ability to take a project from requirements gathering and design to actual product launch   Most of all: enthusiasm, creativity, and inventiveness! You will be asked to find new ways to solve challenging problems every day"
Front End Engineer,Amazon Advertising Canada Inc.,https://ca.indeed.com/rc/clk?jk=4c28a029adeee299&fccid=fe2d21eef233e94a&vjs=3,"Minimum achievement of a B.S. degree in Computer Science or a related field; or equivalent experience (based on 3 years of relevant work experience for every 1 year of education)   3+ years professional experience in software development   Computer Science fundamentals in data structures, algorithm design, problem solving, and complexity analysis   Skilled in developing rich front-end applications with HTML, CSS, JS and can enable rapid-prototype development.   Experience building scalable front-end infrastructure software or distributed systems for commercial online services.   Exposure to Front-end libraries/framework - primarily React.   Experienced with UI Test Automation frameworks.   Master’s/PhD in Computer Science or related field or equivalent experience.   Proven experience working with Cloud / Amazon Web Services (AWS) products   Agile awesomeness   Familiarity with the online advertising or e-commerce industry   Demonstrated leadership abilities in an engineering environment in driving operational excellence and best practices including coding standards, code reviews, continuous deployments, testing and operations.   Experience in communicating with users, UX designers, and product management to collect requirements, describe software product features, and derive technical designs and product strategy.   Able to solve difficult software and UX problems with some ambiguity. Pushes for information to avoid solving the wrong problem and mitigate UI risks early in the process to avoid feature delays. Can decompose a problem into clear software and UX design actions.   Ability to articulate the risks and benefits of depending on front-end libraries, frameworks, and tool-sets."
Microsoft Web / App Developer,Informco,https://ca.indeed.com/rc/clk?jk=ceffb7b351121774&fccid=35f7ab13e8f137fd&vjs=3,"Strong application designer/developer with front-end UX/UI experience.     NET web services and MS SQL database development experience.    B2B and B2C eCommerce solutions and an understanding of the related workflows and data (javaScript, HTML/CSS, XML, AJAX.NET and JQuery).     Must have a Bachelor's degree or higher in an area of technology study, three plus years experience.    Variable data processing and document composition tools including manipulation of PDFs and postscript files   Exposure to a transaction processing environments such as invoices, statements, tax slips, policy or cheque processing   Familiarity with virtualization and network management   An appreciation for mainframe environments and data structures in addition to OOP"
Full Stack Developer,Sunwing Travel Group,https://ca.indeed.com/rc/clk?jk=aa25ae674d63fadb&fccid=91254ae858952bc7&vjs=3," A strong commitment to collaborative problem-solving, sophisticated design, and quality product.    Proven ability to transform business requirements and research into a world-class solution that meets performance goals and brand guidelines in a fast-paced environment.    Participate in end-to-end cross functional system design and communication. Design and implement code; create prototypes, draw diagrams, analyze existing code, consult peers, research external sources.    Identify issues, develop, and maintain processes that address and resolve them and communicate/alert stakeholders, as needed.    Aim for defect-free programming, create and maintain quality code, provide support during testing cycles and post-production deployment, engage in peer code reviews.    Produce security minded high-quality code.    Plan, initiate and conduct unit testing of applications, as well as facilitate system testing. Test code thoroughly prior to submitting builds to QA.    Develop, test, debug and document web-based applications in accordance with system architecture requirements using Microsoft Visual Studio and TFS.    Apply industry standard, object-oriented programming best practices.    Understand system performance associated with the introduction of new technologies.    Participate in technology/tools evaluation and software technical proof of concepts and create spikes when needed.    Participate in regularly scheduled status and Agile meetings with project team to understand requirements, suggest product improvements, explain code design, provide estimates, describe work progress, and identify risks, advice on testing and provide status.    Serve as the subject matter expert in the support of the applications assigned.    Prepare documentation and Tech Specs to allow first and second level support teams to adequately support environments. Providing solutions for the support tasks.    Share/spread knowledge throughout the support team and relevant areas, from development QA and support.    Analyze, define and implement interfaces and API’s between business applications to provide integrated solutions.    Understand security threats posed to applications which are accessible via the internet, devising and implementing security measures to ensure the security and integrity of information in applications.    Working with IT and business Directors, Managers, Team Leads, Program Analysts, Financial Officers, subject matter experts and other Stakeholders.    Conduct design, code reviews and assist with automation    Mentor and assist with development of other staff    Maintain a sense of urgency during project execution.    Keep current with emerging technologies relating to software development.    University or college diploma in computer science or a related field.    5+ years of work experience in developing highly complex software in a team environment.    Experience in:  .NET Technologies: ASP.NET, ASP.NET MVC, ASP.NET Web API  Scripting Languages: Typescript, JavaScript, JQuery  Source Control: Git, MS Team Foundation  Web Frameworks: React  Database: MS SQL Server, Oracle SQL Developer    Ability to write high-performance, reusable code/ UI components/libraries    Experience working with large branded websites, content management systems, E-commerce platforms, and backend frameworks (.NET).    Familiarity with concepts related to data flow and component driven architectures (with practical experience based on React/Angular)    Experience building applications that support global clients in multi lingual, multi-currency environments.    Solid experience developing all software tiers; presentation, business, data.    Solid experience working in a full SDLC environment using TFS.    Experience in writing unit tests to support production code using a unit test framework.    Experience with writing software Tech Specs and documentation to handover to production and application support.    Proficient understanding of code versioning tools such as Git, TFS.    Excellent communication skills in English; both oral and written.    Excellent working knowledge of .NET, React, and C#    HTML5, CSS3, jQuery, JavaScript (AJAX, Promises, ES6), DOM. Angular, Knockout and SASS or LESS is a plus.    Experience with JavaScript packages, package managers, bundlers, and their use in building complex interactive experiences in a Node.js environment    Experience with Microsoft SQL Server.    Strong working knowledge of C#, Web API.    Knowledge of Claims-based identity management using Windows Identity Foundation Familiar with ORM frameworks.    Experience in developing RESTful Web API’s.    Nice to have:   Experience to build automation tools and continuous integration software using TFS.   Experience with scripting using PowerShell, IIS Configuration (SSL, Logging, MS Deploy).    Fast paced, dynamic, innovative, highly productive and deadline-oriented work environment.    Proven experience in Agile / Kanban software development methodology, and continuous integration environments.    Working closely with Product Owner, UX Designer and various departments and must adapt to varying communication styles.    Microsoft tools including Visual Studio, Visual Studio Code, Team Foundation (TFS) and Office365    Fast-paced, dynamic, highly productive department, and innovative    Managing multiple assignments while working independently or as part of an integrated team    Open concept, collaborative work space    Fresh Café with delicious snacks and meals at a subsidized price!    Great travel perks    Roof top terrace in the summer    Free Parking    Daily Free Boot Camp and Yoga sessions    Grow your career with challenging and rewarding work that makes a difference    Opportunity to give back through our social responsibility initiatives    Work with a fun, passionate, travel loving team!    See for yourself!  @ sunwinglife"
Art Director,Aviso Wealth,https://ca.indeed.com/rc/clk?jk=51eab2a5fd1baae3&fccid=ecf6f847bf757659&vjs=3,"You take initiative, seeking out and owning opportunities to improve yourself, your team, and our business   You’re comfortable in a fast-paced environment, maintaining a keen attention to detail even when under pressure   You thrive in a collaborative environment, sharing your knowledge with your colleagues, and celebrating success as a team   You’re a life-long learner, staying current on market events, industry news, and innovative trends and technologies   You believe in sustainable financial strength, and you’re committed to long-term wealth solutions   You consider the impact of your actions on your team members, our partners, our clients, and the places where we live and work   Using the brand standards and creative direction provided by the agency, the art director establishes the conceptual and stylistic direction of design projects, maintaining brand consistency across all deliverables   Set the overall artistic style and visual image to be created for each project, and oversee the work of designers, artists, photographers, writers, or editors who are responsible for creating the individual works that collectively make up a completed project   Directly contributes to project design and development by conceiving functional design solutions and creating storyboards and initial graphic concepts. Leads assigned projects and delegates effectively to designers on projects   Ensures a thorough creative brief is developed with input from Product Marketers and key stakeholders to include clear project objectives, relevant messaging, executional considerations, and a development timeline   Work with Product Marketers and key stakeholders to gain approval of concepts and final design   Oversee the communication with the internal client, Agency partner and vendors during the project(s)   Produce clean, cohesive designs with appropriate skills to deliver technically accurate files   Understand the design elements of projects, inspire other creative workers, and keep projects on budget and on time   Present designs to clients for approval. Review and approve designs, artwork, photography, and graphics developed by other staff members. Provide quality assurance of all creative deliverables   Attend creative briefings, brainstorm sessions and internal meetings/reviews as well as participate in client presentations   Directly contribute to project design and development including brainstorming, concept development, creative brief development, and execution   Guide and direct junior designers with thorough delegation, follow-up and mentoring. Lead and mentor designers to deliver exceptional work   Foster and help develop a positive, collaborative and innovative environment within creative team and the other areas of the business   Build and maintain a rapport with internal clients, partner agencies and vendors   Contribute to the innovative development of the creative department   Balance competing priorities and manage multiple project timelines while meeting strict deadlines   Degree in Design, Visual Arts, Fine Arts, or equivalent work experience    10+ years professional design & digital (mobile & web) experience in an agency, or in-house environment   Proven working experience as an Art director   Possess a strong understanding of the financial services industry, specifically asset management, distribution and digital wealth/advice   Have a thorough understanding of design principles and extraordinary typography, colour and layout skills   Experience leading designers, production specialists, and writers   Experience with UI/UX, and mobile-first design   Familiarity with Web Accessibility standards and understanding of HTML, CSS and front-end development (no coding needed)   Experience meeting clients and presenting your work   Experience with strategic brainstorming, campaign development, creative brief development, and creative execution   Efficient organizational skills and ability to work on multiple projects simultaneously   A proven aptitude for quick creative thinking with acute attention to detail within demanding deadlines   Expert knowledge of Mac OS, Adobe CC (Photoshop, InDesign, Illustrator, Acrobat Pro) and MS Office Suite (PowerPoint, Excel, Word, Outlook)   Eagerness to collaborate with other creative people and a motivated dedication to the creative team   Leadership abilities to foster learning and excellence among team members   Stay on top of design trends and maintain best practices   Video production/editing skill sets/experience a definite asset"
Senior Front-End Developer,Climax Media Inc,https://ca.indeed.com/rc/clk?jk=cbc4932ca2a4d55d&fccid=dce09942213960d2&vjs=3," Develop new user-facing features    Build reusable code and libraries for future use    Ensure the technical feasibility of UI/UX designs    Optimize application for maximum speed and scalability    Assure that all user input is validated before submitting to back-end    Work closely and collaborate with other developers and team members, communicating effectively and working together to reach defined goals and meet deadlines    Attend and participate in daily standups and project retrospectives    Participate in career development and performance reviews; act as mentor and career developer (if required)    Commit to ongoing learning and development; participate in conferences and educational programs    Stay up to date with current best practices    Follow new and emerging technologies    Participate and contribute to company culture    3-5+ years’ understanding of web markup, including HTML5, CSS3    Expert knowledge of client-side scripting and JavaScript frameworks, including jQuery    Expert knowledge of JavaScript libraries and frameworks, such as AngularJS, KnockoutJS, BackboneJS, ReactJS, DurandalJS, etc.    Excellent knowledge of server-side CSS pre-processing platforms, such as LESS and SASS    Excellent knowledge of image authoring tools, to be able to crop, resize, or perform small adjustments on an image    Proficient understanding of cross-browser compatibility issues and ways to work around them    Proficient understanding of code versioning tools, such as Git, SVN, etc    Good understanding of SEO principles and ensuring that application will adhere to them    In-depth understanding of web development and web development processes    Critical thinker and problem-solving skills    Team player    Good organizational and time-management skills    Great interpersonal and communication skills    BA degree in Computer Science or similar relevant field    Active participant in the development community"
Principal Software Engineer,[24]7.ai,https://ca.indeed.com/rc/clk?jk=ba54e2ba6c8186eb&fccid=8dd694db65727106&vjs=3,"MS/BS in Computer Science (or equivalent work experience)   10+ years product development expertise, hands-on architecture design & development skills with strong decision making persona   Collaborate with Product management & field teams to build products & solutions that solve customer problem   Participate in and guide engineer teams on all things technical – Architecture definition & Design ownership that not only include technology but Data Security aspects, Deployment & Cloud strategy, CICD, Coding best practices and so on   Hands on knowledge of full stack software development   UX design & Frontend development using web technologies such as HTML 5, Javascript, CSS, React.js & UI frameworks   Experience in programming with Java/J2EE, Spring framework, SQL/No-SQL databases, Node.js & microservices framework   5+ years of experience in building scalable RESTful web services   Working knowledge of cloud deployment experience and Big data technology knowledge   Demonstrated ability for attention to detail and passion for high quality software   Excellent communication and coordination skills to work with cross functional stakeholders such as Solution architects, Product owners, Sales & Account teams, UX designers and offshore engineers   Someone who loves being part of a strong team and can actively provide and receive feedback in code reviews, design reviews and other technical discussions   Online portfolio (public github or similar) is a plus   Good understanding of agile practices and experience working in scrum teams   Assertive communication skills"
